,Topic,Words,Frequency,Timestamp
1521,83,"truthmaker, truthmaker theory, truthmaking, negative truths, theory",3,2018
1522,84,"Frankfurt, Pereboom, Sartorio, Principle Alternate, ability otherwise",2,2018
1523,85,"bodily awareness, bodily action, awareness condition, intelligent, ordinary bodily",2,2018
1524,86,"Sartorio, Todd, moral responsibility, responsibility, manipulated agent",4,2018
1525,87,"interactions, intersubjective, plural subject, intersubjective interactions, multiple",2,2018
1526,88,"Quine, question mark, naturalism, typewriter, exceptions explained",3,2018
1527,-1,"paper, argue, theory, epistemic, account",335,2019
1528,0,"normative, argue, morality, social, view",108,2019
1529,1,"epistemic, belief, evidence, accuracy, epistemic reasons",56,2019
1530,2,"mathematics, numbers, proofs, Frege, geometry",45,2019
1531,3,"2019 Philosophy, Philosophy 99, November, Philosophy, linguistic object",16,2019
1532,4,"ought, normative, desires, rationality, requirements",15,2019
1533,5,"cognition, cognitive, environment, cognitive science, representational",34,2019
1534,6,"modal, necessity, metaphysical, modality, metaphysical modality",19,2019
1535,7,"decision theory, rationality, uncertainty, causal decision, choice",17,2019
1536,8,"spacetime, quantum mechanics, quantum gravity, physics, relativity",25,2019
1537,9,"temporal, time, presentism, irreducible relations, temporal experience",16,2019
1538,10,"biological, kinds, biology, plant, natural kinds",16,2019
1539,11,"semantic, convention, context, linguistic, demonstratives",15,2019
1540,12,"medicine, scientific, social, evidence, epistemic",41,2019
1541,13,"causal, causation, causally, suppositional credences, heritability",9,2019
1542,14,"contextualism, invariantism, egocentric bias, indexical contextualism, knowledge",4,2019
1543,15,"scientific, realism, scientific realism, theories, realist",30,2019
1544,16,"perceptual, visual, perception, contents, properties",16,2019
1545,17,"logic, logics, consequence relations, reasoning, classical logic",18,2019
1546,18,"mereological, Composition, nothingness, Composition Identity, CAI",16,2019
1547,19,"responsibility, blame, moral responsibility, blameworthy, moral luck",19,2019
1548,20,"emotions, pride, Buddhist, evaluative, cognitive bases",11,2019
1549,21,"scrutability, conscious experience, physicalism, phenomenalism, modal rationalism",2,2019
1550,22,"involves banning, solution rejects, whether components, tolerance affirming, One proposed",1,2019
1551,23,"misogyny, social groups, women, feminist, implicit bias",18,2019
1552,24,"colour, sensuous color, colourings, visually appears, color realism",5,2019
1553,25,"groups persist, pre fission, personal persistence, fission cases, stage theory",2,2019
1554,26,"imagination, fiction, imaginative, mental imagery, fictional reports",8,2019
1555,27,"knowledge, normality, KK principle, disregard future, deviant realizations",5,2019
1556,28,"epistemic, peers, disagreements, permissivism, peer disagreement",14,2019
1557,29,"art, artworks, Merit Principle, aesthetics, artwork",9,2019
1558,30,"God, religious, James, therapeutic, pluralistic hypothesis",6,2019
1559,31,"libertarianism, agent causal, indeterminism, libertarian, compatibilism",8,2019
1560,32,"Hume, quasi realist, scepticism, Hume causation, rejection metaphysical",4,2019
1561,33,"Wittgenstein, Kripke Wittgenstein, Wittgensteinian, Wittgensteinian hinge, reductive dispositionalism",6,2019
1562,34,"Kant, idealism, aesthetic, aesthetic autonomy, Kant account",7,2019
1563,35,"perceptual, Reid, presentational phenomenology, perception, beliefs",8,2019
1564,36,"conditionals, indicative, IMPORT EXPORT, conditional assertion, modus ponens",5,2019
1565,37,"ideology, ontology, ontological, Ontology, externalist criteria",8,2019
1566,38,"externalism, internalism, Internalists, Demon Problem, Evil",5,2019
1567,39,"paradoxes, revenge, paradoxical, Liar sentence, Liar paradox",5,2019
1568,40,"causation, causal, realization, revised argument, physicalism",3,2019
1569,41,"vast profundity, wary language, scantiness capacities, modesty would, Rowetts Knowledge",2,2019
1570,42,"multi agent, logics, subset space, axiomatizations three, three logics",4,2019
1571,43,"virtue, intellectual, intellectual virtue, intellectual virtues, open mindedness",3,2019
1572,44,"skepticism, vat scepticism, massively deceived, envatted brain, argument",3,2019
1573,45,"agency, collective, individual, epistemology, group belief",9,2019
1574,46,"counterfactuals, semantics, vacuously true, vacuism, semantics counterfactuals",5,2019
1575,47,"scientific metaphysical, Humean laws, Humeanism, cosmic coincidence, objection Humean",5,2019
1576,48,"knowledge, propositional knowledge, intellectualist views, ability, joint know",9,2019
1577,49,"explanations, methodological individualism, methodological, explanatory, holism debate",3,2019
1578,50,"stereotypical inferences, evidential value, inferences, oriented accounts, corpus",3,2019
1579,51,"propositions, structured, procedures, structured propositions, entities",17,2019
1580,52,"endurantist, persistence, self colocation, proper temporal, material entities",3,2019
1581,53,"testimony, yielding communication, knowledge yielding, judgments testimonial, interlocutors",2,2019
1582,54,"empathy, Stueber, mindreading, cognition, agential empathy",5,2019
1583,55,"intention, basic action, intentional action, practical, action rationalizations",7,2019
1584,56,"assertion, Elgin, propositional certainty, Knowledge Norm, speakers assert",4,2019
1585,57,"deflationism, truthmaking, formal setting, semantic deflationism, conservativeness",3,2019
1586,58,"conceptual engineering, revisions, successful conceptual, conceptual analysis, analysis",1,2019
1587,59,"death, animals, suffering, analogous respect, Epicurean views",4,2019
1588,60,"memory, confabulation, Constructivism, episodic, cognitive mechanisms",5,2019
1589,61,"dispositions, ascriptions, like, analyzed, analyses",3,2019
1590,62,"verbs, propositional attitude, attitude verbs, proposition descriptions, complements propositional",1,2019
1591,63,"naïve realism, realism, SFK, perception, perceptual",6,2019
1592,64,"Descartes, surfaces, III, Descartes uses, mind body",4,2019
1593,65,"lying, deception, lie, lies, categorize",11,2019
1594,66,"Spinozas, minds bodies, bodies Spinoza, properties bodies, relation human",1,2019
1595,67,"introspection, self knowledge, directed question, attitudes, knowledge",5,2019
1596,68,"ground theoretic, metaphysical explanation, theoretic equivalence, theoretic, sentences",8,2019
1597,69,"scientific, scientific representation, model, scientific models, scientific representational",7,2019
1598,70,"cosmology, metaphysics, hylomorphism, ground cosmology, metaphysics last",3,2019
1599,71,"unpleasantness, imperative content, imperativism, affective phenomenal, pains unpleasantness",6,2019
1600,72,"Sleeping, Sleeping Beauty, Beauty problem, partial theory, direct inference",3,2019
1601,73,"theoretical virtues, level chances, robustly best, exchange rate, uniquely correct",1,2019
1602,74,"coherence, relative overlap, coherent, overlap measure, coherence measures",3,2019
1603,75,"master argument, knowability, intuitionistic, sentential reference, Prior Mackie",3,2019
1604,76,"rigidity, classification cum, Kripkes notion, paradigm term, notion rigidity",1,2019
1605,77,"dispositional, properties, essence, nature, realists",3,2019
1606,78,"Order theories, consciousness, Higher Order, qualia epiphenomenalism, First Order",4,2019
1607,79,"Geach problem, Frege Geach, think predication, predication forceful, predication must",1,2019
1608,80,"modals, epistemic modals, semantics, might raining, epistemic possibility",4,2019
1609,81,"luck, event lucky, epistemic probability, luck attributions, event significant",3,2019
1610,82,"sort discuss, assertions, conclude contrasting, mind contrast, beliefs oneself",1,2019
1611,85,"action properties, distinction habit, skill different, varieties automaticity, automaticity exhibited",2,2019
1612,86,"manipulation, responsibility, determinism, causally undetermined, contrastive explanations",2,2019
1613,87,"domains agency, use subject, self, first person, immunity error",2,2019
1614,88,"Quine, 1940s, Dogmas, evolution Quine, Object paper",1,2019
1615,-1,"argue, paper, epistemic, theory, account",291,2020
1616,0,"moral, normative, morally, argue, reasons",93,2020
1617,1,"belief, epistemic, evidence, credence, justification",78,2020
1618,2,"mathematics, mathematicians, numbers, mathematical practice, proofs",46,2020
1619,3,"Philosophy, Philosophy Philosophy, 2020, original corrected, predicativism",43,2020
1620,4,"normative, rationality, ought, desires, normative reasons",20,2020
1621,5,"cognitive, cognition, neuroscience, neural, cognitive science",39,2020
1622,6,"modality, metaphysical, logic, metaphysical necessity, Calculus",15,2020
1623,7,"decision, decision theory, theory, risk, Decision Theory",26,2020
1624,8,"quantum, spacetime, quantum mechanics, quantum gravity, quantum theory",35,2020
1625,9,"presentism, temporal, tense, theory time, Bergson",18,2020
1626,10,"biological, cognizing, evolution, natural kinds, biology",13,2020
1627,11,"Thrust, Steering Thrust, pragmatic, demonstratives, expressions",9,2020
1628,12,"social, objectivity, philosophy science, philosophy, sciences",19,2020
1629,13,"causation, causal, intermediaries, causation grounding, temporal criterion",10,2020
1630,14,"contextualism, taste, relativism, knowledge, predicates personal",9,2020
1631,15,"Kuhn legacy, instrumentalism, Feyerabend, philosophical, Based Epistemology",6,2020
1632,16,"perceptual, visual, perception, perceptual experience, memory",10,2020
1633,17,"69pt begindocumentmathbf, begindocumentmathbf, Valenddocument, consequence relation, usepackageamsbsy usepackagemathrsfs",7,2020
1634,18,"Composition, regionalism, material, grief utterances, parthood",8,2020
1635,19,"responsibility, moral responsibility, blameworthy, morally, agents",15,2020
1636,20,"emotions, emotion, emotional, affective, love",21,2020
1637,21,"physicalism, phenomenal properties, materialism, consciousness, physical matter",10,2020
1638,22,"vagueness, sorites reasoning, supersententialist, thick concepts, tolerance",5,2020
1639,23,"sexual, social, bias, gender, statistical evidence",35,2020
1640,24,"daylight, ostensivism, secondary qualities, core belief, nature colors",3,2020
1641,25,"personal identity, fission, persons, Parfit, continuity",10,2020
1642,26,"imagination, mental imagery, perception like, fiction, vividness",9,2020
1643,27,"knowledge, principles, purism, fallibilism, closure principles",6,2020
1644,28,"disagreement, epistemic, peer disagreement, evidence, epistemic standing",15,2020
1645,29,"arts, art, aesthetic, process arts, artworks",5,2020
1646,30,"Climenhaga, theistic multiverse, construction theistic, theistic, value theory",4,2020
1647,31,"causal libertarianism, agent causal, libertarianism, physical laws, Problem Wild",3,2020
1648,32,"Hume, reductionist, Husserl, interpretation Hume, Treatise",4,2020
1649,33,"Wittgenstein, oppose definite, sketch reading, show methodology, due self",2,2020
1650,34,"Kant, progression, transcendental logic, transcendental, apperception",4,2020
1651,35,"PCEJ, phenomenological, perceptual experience, Siegel, inferential routes",6,2020
1652,36,"conditionals, indicative, indicative conditionals, Import Export, modus ponens",6,2020
1653,37,"ontological, verbal, structural indeterminacy, existence like, ordinary language",8,2020
1654,38,"externalism, internalism, cases, ideology, internal world",4,2020
1655,39,"paradoxes, signalman, dependence, indeterminacy solution, alethic indeterminacy",6,2020
1656,40,"causation, exclusion, causal closure, mental causation, supervenient causation",5,2020
1657,41,"Plato, Socrates, virtue, adjectives, tyranny",6,2020
1658,42,"inquisitive, epistemic logic, dynamic epistemic, logic, questions",1,2020
1659,43,"virtue, virtue epistemology, virtues, skilful reflection, belief judgmental",7,2020
1660,44,"skepticism, 69pt begindocumenthbox, closureRKdocumentclass12ptminimal usepackageamsmath, closureRKdocumentclass12ptminimal, usepackageamssymb usepackageamsbsy",3,2020
1661,45,"collective, Reids epistemology, knowledge, critical social, ideology",7,2020
1662,46,"counterfactuals, counterpossibles, consequent, antecedents, similarity",8,2020
1663,47,"Humeanism, Humean Supervenience, Supervenience, laws nature, Super Humeanism",11,2020
1664,48,"intellectualism, propositional knowledge, wisdom, practical knowledge, reduced propositional",3,2020
1665,49,"explanatory, explanation status, possibly explanation, coincidences, fictional models",8,2020
1666,50,"intuitions, philosophical, method cases, philosophy, expertise defence",7,2020
1667,51,"propositions, content negation, card ace, Mary, propositional attitude",5,2020
1668,52,"persistence judgments, persistence, time, four, Markosian",3,2020
1669,53,"testimony, testimonial, knowledge, recordings, experts",7,2020
1670,54,"mindreading, children, language, human, simulation",16,2020
1671,55,"KAT, action, something intentionally, habitual action, inferentialism",5,2020
1672,56,"assertion, assert, Knowledge Norm, assertions, hypothesis assertion",5,2020
1673,57,"language transcendent, transcendent, non conservative, theory truth, Waxman",2,2020
1674,58,"conceptual, engineering, conceptual engineering, concepts, conceptual analysis",12,2020
1675,59,"animals, Hybrid View, meat, use animals, animal",5,2020
1676,60,"memory, episodic, episodic memory, preservationism, internalism",5,2020
1677,61,"wire, dispositionalism, analysis dispositions, exceptions, stimulus",5,2020
1678,62,"Relation Theory, Multiple, Schiffer puzzle, belief reports, belief",5,2020
1679,63,"hallucinations, naïve realism, perception, realism, hallucination",5,2020
1680,64,"Descartes, clarity, diachronic certainty, presents true, perception",2,2020
1681,65,"lying, deception, deceive, lie, self deception",6,2020
1682,66,"composites, substances, Leibniz, borrowers Principle, premise reality",1,2020
1683,67,"cognitive perspective, subject cognitive, thought content, self knowledge, finding words",4,2020
1684,68,"Dichotomy, grounded, metaphysical explanation, QIG, metaphysical",11,2020
1685,69,"concrete fictions, synthetic constructs, genetic systems, minimal cells, models phenomena",2,2020
1686,70,"metaphysics, metaphysics science, range metaphysics, axis distinguishing, science",2,2020
1687,71,"pleasures, orgasm, female orgasm, attitudinal theories, phenomenological",5,2020
1688,72,"Beauty, Sleeping, Sleeping Beauty, Dutch book, assign 12",2,2020
1689,73,"reduces nothing, deterministic chance, reasons hitherto, Nature David, means differentiate",4,2020
1690,74,"coherence, measures, coherence measures, coheres To, coherence comparing",2,2020
1691,75,"knowability, Fitch result, factivitynegative, potential omniscience, truths known",2,2020
1692,76,"qualitative, qualitative properties, designated descriptively, linguistic thesis, non qualitative",1,2020
1693,77,"dispositional, prescription, dispositionality, regularities, categoricity",2,2020
1694,78,"identity conditions, co consciousness, conditions token, nothing bundle, conditions subjects",1,2020
1695,79,"sign, intrinsic representational, identification making, schmidentity, cognitive significance",3,2020
1696,80,"toward modal, graded attitudes, attitudes toward, modal claims, second model",3,2020
1697,81,"luck, anti luck, luck epistemology, epistemology, risk epistemology",3,2020
1698,82,"Moore Paradox, constitutive norm, Moore Method, linking principle, proofs",2,2020
1699,83,"maximalism, truthmaker maximalism, Truthmaker paradox, truthmaking, truthmakers",3,2020
1700,86,"Direct Argument, Argument, manipulation, moral responsibility, manipulation arguments",2,2020
1701,87,"thought insertion, insertion, self ascriptions, Metasemantic, first person",3,2020
1702,88,"level technical, technical sophistication, role logic, logic, corpus",1,2020
1703,-1,"paper, one, epistemic, logic, future",339,2021
1704,0,"moral, normative, argue, paper, morally",114,2021
1705,1,"belief, epistemic, Bayesian, rationality, evidence",75,2021
1706,2,"mathematics, numbers, mathematical explanations, virtues, theory",28,2021
1707,3,"Philosophy, names, Philosophy Philosophy, Augustine, Elgin",32,2021
1708,4,"reasons, normative, ought, rationality, normative reasons",34,2021
1709,5,"cognitive, representational, cognition, Free Energy, neural",23,2021
1710,6,"modality, possible worlds, metaphysical, inferences, essences",25,2021
1711,7,"decision theory, theory, expected utility, choiceworthiness, causal decision",22,2021
1712,8,"quantum mechanics, indeterminacy, spacetime, physics, metaphysical indeterminacy",32,2021
1713,9,"time, temporal, presentism, simultaneity, past",22,2021
1714,10,"entity realism, biological, entity, selection, emergence",21,2021
1715,11,"linguistic, communication, coreference, context, demonstratives",19,2021
1716,12,"scientific, philosophy science, research, controversies, data",22,2021
1717,13,"causation, causal, accounts causation, causality, models local",12,2021
1718,14,"contextualism, taste, context, relativism, absolutism",10,2021
1719,15,"scientific, misconceptions, scientific realism, scientific progress, logical empiricism",14,2021
1720,16,"perceptual, spatial, visual, perceptual capacities, perception",12,2021
1721,17,"logics, classical logic, non classical, sequence arguments, classical logics",12,2021
1722,18,"composition, CAI, mereology, proper parts, pluralities",12,2021
1723,19,"responsible, responsibility, holding responsible, moral responsibility, functionality",9,2021
1724,20,"emotions, emotion, moods, emotional, affective",21,2021
1725,21,"physicalism, consciousness, dualism, Russellian monism, Russellian",6,2021
1726,22,"vague, intermediate levels, vagueness, vague matters, determinables determinates",3,2021
1727,23,"statistical evidence, social, discrimination, implicit bias, bias",17,2021
1728,24,"color experience, speakers different, color functionalism, functionalism, unknowable colour",7,2021
1729,25,"personal identity, psychological continuity, psychological, criteria, persons",9,2021
1730,26,"fiction, imaginings, imaginative, fictions, fictional characters",18,2021
1731,27,"knowledge, Gettier, possibly false, Frances, fallibilism",6,2021
1732,28,"disagreement, epistemic, evidence, belief polarisation, endorsement",7,2021
1733,29,"art, aesthetic value, artistic, games, beauty",19,2021
1734,30,"theism, objections theism, divine hiddenness, jure objections, God",3,2021
1735,31,"noncausal, free actions, freewill, control objection, remote past",6,2021
1736,32,"inductive, Second Analogy, induction, Kant, Malebranche",7,2021
1737,33,"Wittgenstein, Tractarian, haecceitism, reading, thirties",4,2021
1738,34,"Kant, negation, intuitions, perspectival knowledge, pure category",8,2021
1739,35,"evaluative experiences, Presentation View, perceptual beliefs, phenomenology, beliefs",4,2021
1740,36,"conditionals, indicative, indicative conditionals, specific links, subjunctive supposition",4,2021
1741,37,"Laser, ontological, Impure Eliminativism, ontology, quantifier",7,2021
1742,38,"internalism, externalism, justification internalism, content, worldly internalism",4,2021
1743,39,"symmetry principle, schema, Curry sentence, truth Part, paradoxes",2,2021
1744,40,"causal, exclusion arguments, powers realism, causal sufficiency, causal pairing",4,2021
1745,41,"monarchy, monarchy democracy, institutions Magnesia, institutions, Platos",2,2021
1746,42,"epistemic logic, Announcement Logic, Public Announcement, dynamic epistemic, knowability",2,2021
1747,43,"virtue, virtue epistemology, virtues, aptness, virtue signallers",7,2021
1748,44,"connections, problem induction, induction, skepticism, deniers necessary",2,2021
1749,45,"groups, competence, group competence, social epistemology, political",8,2021
1750,46,"counterfactuals, semantics, counterfactual, similarity, semantics counterfactuals",7,2021
1751,47,"laws, Humeanism, governance, laws nature, instances",5,2021
1752,48,"knowledge, practical, intellectualism, practical concepts, propositional knowledge",6,2021
1753,49,"explanatory, explanations, coincidences, impossibilities, facts",7,2021
1754,50,"theoretical statements, experiments, replicability epistemic, statements One, community cognitive",1,2021
1755,51,"propositions, propositions representational, propositional logic, logic talk, Russell Myhill",5,2021
1756,53,"testimony, hearer, evidence, audience, testimonial evidence",8,2021
1757,54,"children, theory mind, act jointly, accounts joint, joint action",2,2021
1758,55,"intentional agency, intentional processes, rationalization, building blocks, modeling",5,2021
1759,56,"assertion, assert, argue EKNA, assertions, research contexts",3,2021
1760,57,"deflationism, theories truth, deflationary, semantic deflationism, ontological deflationism",5,2021
1761,58,"conceptual, engineering, conceptual engineering, concepts, operationalism",10,2021
1762,59,"animals, grief, Prerogative, rights, nonhuman",10,2021
1763,60,"unsuccessful remembering, memory way, simulationism, memories, Generativism",4,2021
1764,61,"disposition, dispositional, dispositional masks, manifestation, identity theory",4,2021
1765,62,"Relation Theory, Multiple, attitudes, Ann, Theory",5,2021
1766,63,"Naïve Realism, perception, Realism, mind independent, objects",3,2021
1767,65,"lie, lying misleading, intention deceptive, something believe, deception",6,2021
1768,66,"Spinoza, PSR, God, human beings, Leibniz",4,2021
1769,67,"omniscient, omniscient entities, privileged way, Dretske, way knowing",2,2021
1770,68,"ground, grounds, fundamentality, metaphysical, grounding facts",10,2021
1771,69,"representations, question ontology, ontology models, scientific models, credibility thesis",4,2021
1772,70,"bullshit numerous, media occasionally, times casual, attitude countless, think bullshit",1,2021
1773,71,"felt quality, paradox pain, felt, hybrid theories, bodily",6,2021
1774,73,"probability, probabilistic, describe chances, probability ascriptions, initial conditions",7,2021
1775,75,"fact grounded, Fitchs paradox, Fitchs, adapted prove, arguments dialectically",1,2021
1776,76,"rigidity, Gomez, natural kind, kind terms, notion rigidity",3,2021
1777,77,"dispositional, metaphysics, purely relational, dispositional essentialism, anti Humean",4,2021
1778,78,"sufficient consciousness, IIT, consciousness, integration information, necessity claim",1,2021
1779,79,"Frege, sense complex, compose functional, functional application, compose",5,2021
1780,80,"modal, infer disjunct, disjunction hearers, Independence inferences, embedded disjunction",2,2021
1781,81,"luck scenario, circumstantial, resultant luck, circumstantial luck, moral luck",1,2021
1782,82,"Moore, Moorean, Mooreanism, MO, ethical Mooreanism",6,2021
1783,83,"Fitch, truthmaker maximalism, truth truthmaker, fundamental facts, paradox Robert",2,2021
1784,85,"self control, bodily, habits, instructionist, skillful performance",7,2021
1785,87,"immunity, reference rule, se thought, reference fixing, misidentification",1,2021
1786,88,"Quine, fundamental axiom, criticize Linsbichler, rejecting metaphysics, epistemological sense",2,2021
1787,-1,"account, argument, view, knowledge, truth",257,2022
1788,0,"moral, justice, normative, argue, view",82,2022
1789,1,"belief, epistemic, evidence, beliefs, credence",48,2022
1790,2,"diagrams, numbers, proofs, Countabilism, philosophy",25,2022
1791,3,"proper names, count nouns, nouns, Millian view, Kaplan",12,2022
1792,4,"normative, desire, duties, Hume Law, rationality",15,2022
1793,5,"cognitive, neuroscience, cognition, neural, PP",20,2022
1794,6,"modal, QML, contingentism, modality, translation scheme",11,2022
1795,7,"decision theory, causal decision, theory, causalists, satisficing",12,2022
1796,8,"spacetime, quantum mechanics, Reichenbach, physics, retrocausality",24,2022
1797,9,"time, temporal, presentism, temporal passage, temporal binding",10,2022
1798,10,"kinds, redundancy, natural kinds, Metaphysics Biology, biological",10,2022
1799,11,"meaning change, demonstratives, linguistic, metalinguistic disagreement, Pragmatics",8,2022
1800,12,"research, social, scientists, evidence, philosophy science",28,2022
1801,13,"causation, proportionality, causal relations, backtracking, interventionist",10,2022
1802,14,"kind context, context sensitivity, emphasized philosophers, appropriately asserted, known believed",1,2022
1803,15,"scientific, scientific realism, knowledge understanding, science, technologies",6,2022
1804,16,"silence, seeing, presentations, experiences silence, experiences",4,2022
1805,17,"classical recapture, classical logic, meta inferences, classical semanticist, semantic variations",6,2022
1806,18,"CAI, proper parthood, mereological, Composition, innocent",6,2022
1807,19,"responsibility, Attributionism, moral responsibility, Strawson, blameworthy",5,2022
1808,20,"emotions, anxiety, feeling, emotional states, emotion regulation",7,2022
1809,21,"physicalism, conceivability, physical, physicalists, anti physicalists",5,2022
1810,22,"vagueness, Boolean, fuzzy, supersubstantivalism inconsistent, many values",3,2022
1811,23,"gender, bias, teaching justice, social, studies",12,2022
1812,24,"perception, colours, unconscious perception, unconscious, phenomenal character",1,2022
1813,25,"personal identity, Johnston, personites, survival, methodological standards",9,2022
1814,26,"fiction, imagination, interactive fiction, imagination skill, creativity",5,2022
1815,27,"infallibilism, normality, fallibilism, knowledge, evidential support",8,2022
1816,28,"disagreement, disagreements, epistemic obligations, epistemic trespassing, subjective epistemic",13,2022
1817,29,"art, artworks, beauty, chess, aesthetic knowledge",9,2022
1818,31,"free actions, indeterminism, facts free, agency, freedom",2,2022
1819,32,"Hume, contrariety, induction, metaphysical approach, Hume discussion",3,2022
1820,33,"Wittgenstein, logical space, forms objects, represent logical, space reducible",1,2022
1821,34,"Kant, sensibility, Transcendental, discursive, Kants",5,2022
1822,35,"unconscious inference, unconscious, visual processing, visual system, invariance",1,2022
1823,36,"indicative, subjunctive, indicative conditionals, Qualitative, Triviality",8,2022
1824,37,"structuralist approach, ontological, arbitrariness, ontology, metaphysics",5,2022
1825,38,"externalism, internalism, internal identity, dispositional, content",5,2022
1826,39,"paradoxes, paradoxicality, board room, fixed point, truth",3,2022
1827,40,"conscious causal, emergent conscious, causal powers, emergent, consciousness categorical",1,2022
1828,41,"Augustines argument, sometimes compared, analysis original, vulnerable main, Trinitate Augustine",1,2022
1829,42,"Counting Approach, knowledge counting, measure knowledge, question relative, propositions beliefs",1,2022
1830,43,"virtue, intellectual, virtue epistemology, virtues, intellectual perseverance",5,2022
1831,44,"paradigm, lack hallmarks, paradigm cases, external world, hypothesis",2,2022
1832,45,"groups, social, collectives, joint commitment, group belief",9,2022
1833,46,"sequences, CC, counterfactuals, Lewis sequences, coin",3,2022
1834,47,"laws nature, Humeans laws, Humeanism, counterpredictive device, Powers BSA",5,2022
1835,48,"knowledge, intellectualism, Cook Wilson, anti intellectualism, knowledge first",3,2022
1836,49,"explanations, RS explanations, RS model, explanatory, argue Roski",3,2022
1837,50,"emotional experiences, experimental philosophy, emotional, continuity, philosophy",5,2022
1838,51,"quantification, logical nihilism, language quantification, propositions, purported counterexamples",3,2022
1839,53,"testimony, knowledge transmission, testimonial knowledge, reductionism, eyewitness evaluation",3,2022
1840,54,"ToM, behavior reading, Cultural Evolution, theory mind, Cultural",3,2022
1841,55,"Knowledge thesis, Agential Knowledge, Agential, practical knowledge, individuals guide",3,2022
1842,56,"justified belief, belief account, knowledge norm, evidence conversational, constatives",3,2022
1843,57,"deflationism, deflationary, inflationism, deflationism truth, logico linguistic",6,2022
1844,58,"conceptual, conceptual engineering, concept, concepts, basic needs",8,2022
1845,59,"animals, companion, companion animals, death bad, animal",5,2022
1846,60,"memory, episodic, episodic memory, episodic remembering, recollection",8,2022
1847,62,"problem closure, closure unstructured, For questioning, content treats, unsatisfying stands",1,2022
1848,63,"hallucination, perceptual intentionality, naïve realism, multidisjunctivism, perceptual",2,2022
1849,65,"lying, deception, lie, untruthful, untruthful hedged",5,2022
1850,66,"intelligibility, Spinoza, intelligibility mistaken, intelligibility thereby, determines concepts",1,2022
1851,67,"transparency, phenomenal intentionality, Crane, unconscious qualia, ascriptive",2,2022
1852,68,"grounding laws, metaphysical explanation, entity grounding, fact grounding, metaphysical",5,2022
1853,69,"scientific, hypothetical models, validation, consequences, tools imagination",4,2022
1854,70,"metaphysics, ibid, brutalism, metaphysics science, normative upshot",4,2022
1855,71,"motivational force, directed, threats dealing, pain self, pain avoidance",1,2022
1856,73,"Brownian, Brownian motion, infinite frequency, frequency principle, deterministic system",2,2022
1857,75,"normality, temptations, one know, closure principles, knowability",1,2022
1858,76,"general terms, rigidity, kind terms, rigid, term rigidity",1,2022
1859,77,"dispositional, Dispositional Essentialism, dispositional essentialism, Essentialism, metaphysics powers",5,2022
1860,78,"contends theory, Higher Order, conscious mental, conscious, presentational character",2,2022
1861,79,"Mates, Frege, see stake, puzzle philosophy, hierarchy",2,2022
1862,81,"luck, lucky events, events significant, chancy significant, significance condition",2,2022
1863,84,"buffer cases, modify cases, threat PAP, responding recent, argue faces",1,2022
1864,85,"problem solving, control, Mesh, together purpose, motor representation",2,2022
1865,86,"manipulation arguments, responsibility, scope includes, responsibility practices, moral responsibility",1,2022
