,Topic,Words,Frequency,Timestamp
1482,58,"grief, concept life, life worth, diminution grief, lives meaningful",4,2018
1483,59,"memory, memory beliefs, reconstructive, beliefs, cognitive mechanisms",4,2018
1484,61,"Sharon funny, Simon believes, de attitude, content, attitude reports",4,2018
1485,62,"perceptual states, hallucinations, perception cognition, perceptual, factor relational",2,2018
1486,63,"Descartes, Meditations, infallible knowledge, sensory ideas, knowledge",3,2018
1487,64,"credibility, diminished credibility, cases telling, self evaluation, inflated credibility",4,2018
1488,65,"Descartes, Spinoza, whereas Spinoza, substance pluralism, conception substance",2,2018
1489,66,"de se, se belief, uniquely de, self knowledge, necessary",4,2018
1490,67,"theoretic, ground theoretic, counterpart, grounding discourse, superinternality thesis",7,2018
1491,68,"abstraction, idealization, thick account, modeling, abstractness",7,2018
1492,69,"fundamentality based, matter fails, dismissive attitude, Semantics Ontology, fundamental reality",2,2018
1493,72,"synchronic probabilities, modal contingentism, contingentism, scientific theories, probability",2,2018
1494,74,"knowability, epistemic statements, believability, knowability principle, generalisations",3,2018
1495,75,"jade, kind terms, NK term, terms rigid, rigid designators",3,2018
1496,76,"DE, basic physical, physical properties, dispositional essences, space possibilities",3,2018
1497,77,"HO theories, subject experience, awareness, misrepresentation, awareness argument",5,2018
1498,78,"provisos, notion judgement, whereas Frege, Kant Frege, files",6,2018
1499,79,"epistemic possibilities, raining, addition quantifying, seeming anomaly, arises mistaken",1,2018
1500,80,"luck, epistemic luck, epistemic defeater, epistemic, internalist externalist",6,2018
1501,81,"Modesty, supposes believe, inconsistent beliefs, beliefs false, one beliefs",1,2018
1502,82,"truthmaker, truthmaker theory, truthmaking, aboutness based, truthmaker theorists",3,2018
1503,83,"Principle Alternate, ability otherwise, argue Frankfurt, examples follows, rejects Principle",2,2018
1504,84,"bodily, bodily awareness, bodily action, awareness condition, intelligent guidance",2,2018
1505,85,"Sartorio, Todd, manipulated agent, moral responsibility, Free Will",4,2018
1506,86,"multiple others, intersubjective interactions, plural subject, plural, person",2,2018
1507,87,"Quine, question mark, naturalism, exceptions explained, meaning change",3,2018
1508,-1,"epistemic, theories, view, information, argument",351,2019
1509,0,"normative, morality, duties, argue, ethical",108,2019
1510,1,"epistemic, belief, accuracy, epistemic reasons, norms",56,2019
1511,2,"mathematics, Frege, proofs, geometry, axioms",45,2019
1512,3,"reasons, ought, desires, normative, requirements",15,2019
1513,4,"cognition, cognitive, environment, cognitive science, representational",34,2019
1514,5,"metaphysical, necessity, modality, modal metaphysics, metaphysical modality",19,2019
1515,6,"decision theory, uncertainty, rationality, causal decision, heuristics",17,2019
1516,7,"spacetime, measurement, quantum gravity, dualities, theory",25,2019
1517,8,"temporal, irreducible relations, time, temporal character, temporal experience",16,2019
1518,9,"plant, biological, kinds, behaviour, generative",16,2019
1519,10,"convention, semantic, readings, Carla, indirect requests",15,2019
1520,11,"medicine, epidemiology, evidence, social, philosophy epidemiology",41,2019
1521,12,"causal, suppositional credences, causation, causally, heritability",9,2019
1522,13,"contextualism, invariantism, egocentric bias, indexical contextualism, motivation epistemic",4,2019
1523,14,"scientific, realism, scientific realism, systematicity, scientists",30,2019
1524,15,"perception, content schemas, analog, gappy contents, spatial",16,2019
1525,16,"logic, proof, consequence relations, logics, entailment",18,2019
1526,17,"Composition, nothingness, Composition Identity, parthood, Identity",16,2019
1527,18,"responsibility, blame, moral responsibility, moral luck, blameworthy",19,2019
1528,19,"emotions, pride, Buddhist, affective, shared emotions",11,2019
1529,20,"scrutability argument, conscious experience, phenomenalism, modal rationalism, priori",2,2019
1530,21,"tolerance, extrinsic object, One proposed, vagueness particular, appeals tolerance",1,2019
1531,22,"misogyny, social groups, women, implicit bias, discrimination",18,2019
1532,23,"color, sensuous color, colourings, visually appears, color realism",5,2019
1533,24,"persist, groups persist, fission cases, stage theory, social groups",2,2019
1534,25,"imagination, imaginative, fiction, mental imagery, fictional reports",8,2019
1535,26,"know, normality, KK principle, deviant realizations, disregard future",5,2019
1536,27,"peers, disagreements, permissivism, epistemic, epistemic peers",14,2019
1537,28,"aesthetic, artworks, Merit, art, aesthetically flawed",9,2019
1538,29,"religious, God, therapeutic, pluralistic hypothesis, conception God",6,2019
1539,30,"contemporary free, indeterminism, causal, free debate, libertarianism",8,2019
1540,31,"quasi realist, light science, rejection metaphysical, Hume causation, Shepherds theory",4,2019
1541,32,"Wittgenstein, Kripke Wittgenstein, Wittgensteinian, reductive dispositionalism, Wittgenstein thoughts",6,2019
1542,33,"Kant, aesthetic, idealism, aesthetic autonomy, form idealism",7,2019
1543,34,"presentational phenomenology, dogmatism, Locke, perception, known illusions",8,2019
1544,35,"IMPORT EXPORT, conditional assertion, conditionals, doxastic dependence, modus",5,2019
1545,36,"ideology, externalist criteria, Ontology, ontology, theory ideology",8,2019
1546,37,"Demon Problem, Internalists, Evil, externalism, epistemic property",5,2019
1547,38,"paradoxes, Liar sentence, Liar paradox, standard revenge, Tt",5,2019
1548,39,"revised argument, counterpart theory, physicalism, causal exclusion, causation Kim",3,2019
1549,40,"would teach, Knowledge Truth, profundity things, vast profundity, Did compare",2,2019
1550,41,"axiomatizations three, three logics, multi agent, logics, announcements",4,2019
1551,42,"intellectual, virtue, intellectual virtue, open mindedness, mindedness",3,2019
1552,43,"vat argument, deceived, premises, skepticism, ordinary language",3,2019
1553,44,"group, consciousness, social understanding, agency, group belief",9,2019
1554,45,"semantics, counterpossibles, vacuously true, vacuism, counterfactuals",5,2019
1555,46,"laws, scientific metaphysical, Humean laws, cosmic coincidence, Humean mosaic",5,2019
1556,47,"knowledge, intellectualist, intellectualist views, joint know, propositional knowledge",9,2019
1557,48,"methodological individualism, methodological, individualism holism, holism debate, explanatory asymmetry",3,2019
1558,49,"stereotypical inferences, contextually inappropriate, evidential value, hacking, oriented accounts",3,2019
1559,50,"propositions, procedures, structured propositions, act type, unity proposition",17,2019
1560,51,"endurantist, colocation, proper temporal, material entities, temporal parts",3,2019
1561,52,"testimonial worth, yielding communication, knowledge yielding, judgments testimonial, interlocutors",2,2019
1562,53,"empathy, Stueber, agential empathy, others actions, cognition",5,2019
1563,54,"intention, intentional action, action rationalizations, authority intention, proximal intentions",7,2019
1564,55,"assertion, certainty, propositional certainty, speakers assert, Knowledge Norm",4,2019
1565,56,"deflationism, truthmaking, formal setting, semantic deflationism, conservativeness argument",3,2019
1566,57,"conceptual, revisions, successful conceptual, conceptual engineering, conceptual analysis",1,2019
1567,58,"suffering, animals, inanimate, speciesist belief, dispute deprivationism",4,2019
1568,59,"memory, confabulation, Constructivism, errors, cognitive mechanisms",5,2019
1569,60,"disposition ascriptions, ascriptions, natural kind, iv 262, generic ks",3,2019
1570,61,"verbs, propositional attitude, attitude verbs, proposition descriptions, complements propositional",1,2019
1571,62,"naïve realism, SFK, realism, internal dependence, hallucinatory experience",6,2019
1572,63,"Descartes, surfaces, McMullin, III, Descartes uses",4,2019
1573,64,"deception, lies, lyingmisleading, counts lie, requires deceiver",11,2019
1574,65,"human minds, Spinozas, minds bodies, properties bodies, bodies Spinoza",1,2019
1575,66,"introspection, world directed, directed question, data, attitudes",5,2019
1576,67,"ground theoretic, theoretic equivalence, grounding plays, sentences, metaphysical explanation",8,2019
1577,68,"scientific, scientific representation, dissimilarity, representational use, scientific representational",7,2019
1578,69,"cosmology, substances, ground cosmology, metaphysics last, metaphysics",3,2019
1579,70,"unpleasantness, affective phenomenal, pains unpleasantness, imperative content, imperativism",6,2019
1580,71,"Double Halfers, partial theory, Sleeping Beauty, direct inference, Beauty problem",3,2019
1581,72,"theoretical virtues, level chances, robustly best, exchange rate, tied best",1,2019
1582,73,"relative overlap, coherence, coherent, overlap measures, coherent books",3,2019
1583,74,"master argument, sentential reference, Prior Mackie, plausibility depends, Berkeley master",3,2019
1584,75,"rigidity, explanation Kripke, cum explanation, Kripkes notion, paradigm term",1,2019
1585,76,"realists, realism powers, dispositional truths, question realism, Russellian Monism",3,2019
1586,77,"Order theories, Higher Order, qualia epiphenomenalism, consciousness, theories",4,2019
1587,78,"Geach problem, predication forceful, think predication, predication must, representation",1,2019
1588,79,"epistemic modals, meaning dynamic, Wittgenstein sentences, sentences classically, classically inconsistent",4,2019
1589,80,"luck, event lucky, epistemic probability, luck attributions, event significant",3,2019
1590,81,"sort discuss, assertions, rationally asserted, beliefs oneself, similar rationally",1,2019
1591,84,"action properties, aware action, distinction habit, automaticity, perceptual view",2,2019
1592,85,"contrastive, causally undetermined, contrastive explanations, contrastive explanation, manipulation",2,2019
1593,86,"use subject, corrective, ways thinking, self consciousness, self",2,2019
1594,87,"Sign Object, Dogmas, documents show, books twentieth, entitled Sign",1,2019
1595,-1,"epistemic, argue, account, understanding, mental",334,2020
1596,0,"moral, normative, morally, virtue, act",93,2020
1597,1,"belief, epistemic, credence, evidence, norm",78,2020
1598,2,"mathematics, mathematicians, enculturation, mathematical practice, numeral",46,2020
1599,3,"rationality, normative reasons, genealogies, ought, best theorem",20,2020
1600,4,"cognition, neuroscience, neural, representations, cognitive science",39,2020
1601,5,"metaphysical, distinction, necessity, logic, Predicate Calculus",15,2020
1602,6,"Decision Theory, decision theory, Bradley, Theory, uncertainty",26,2020
1603,7,"spacetime, quantum gravity, quantum theory, theories, entanglement",35,2020
1604,8,"presentism, Bergson, temporal, travel scenarios, tense",18,2020
1605,9,"cognizing, evolution, biological, evolutionary mismatch, multiple realization",13,2020
1606,10,"Steering, Steering Thrust, Thrust, plurals, bare plurals",9,2020
1607,11,"scientific, objectivity, social, philosophy science, sciences",19,2020
1608,12,"causation, causal, intermediaries, causation grounding, Method Examples",10,2020
1609,13,"relativism, contextualism, predicates personal, semantic discourse, Argument Principles",9,2020
1610,14,"Kuhn legacy, instrumentalism, realism, Feyerabend, philosophical",6,2020
1611,15,"perceptual, visual, stores, memory, memory stores",10,2020
1612,16,"69pt begindocumentmathbf, begindocumentmathbf, Valenddocument, logic, usepackageupgreek setlengthoddsidemargin",7,2020
1613,17,"parts, Composition, regionalism, grief utterances, feet",8,2020
1614,18,"blameworthy, hypocritical, responsibility, moral ignorance, moral status",15,2020
1615,19,"emotions, shame, emotional experience, affective, love",21,2020
1616,20,"phenomenal properties, physical matter, Revelation, physicalism, modal argument",10,2020
1617,21,"sorites reasoning, supersententialist, thick concepts, tolerance, Separabilism",5,2020
1618,22,"sexual, bias, social, statistical evidence, gender",35,2020
1619,23,"daylight, ostensivism, secondary qualities, challenge, nature colors",3,2020
1620,24,"personal identity, concern, degree thesis, conjoined, Parfit",10,2020
1621,25,"imagination, mental imagery, perception like, vividness, like imagination",9,2020
1622,26,"KK, purism, closure principles, problematic consequence, relevant problematic",6,2020
1623,27,"disagreement, epistemic, evidence, epistemic standing, peer disagreement",15,2020
1624,28,"arts, process arts, artworks, art, artifact",5,2020
1625,29,"Climenhaga, theistic multiverse, construction theistic, infinite value, value theory",4,2020
1626,30,"causal libertarianism, agent causal, libertarianism, physical laws, run deviations",3,2020
1627,31,"Hume, reductionist, Husserl, interpretation Hume, impressions",4,2020
1628,32,"Wittgenstein, poverty darkness, character section, due self, sketch reading",2,2020
1629,33,"Kant, progression, transcendental logic, transcendental, apperception",4,2020
1630,34,"PCEJ, phenomenological, Siegel, inferential routes, Reckoning",6,2020
1631,35,"indicative, indicative conditionals, Import Export, conditional, modus ponens",6,2020
1632,36,"Laser, structural indeterminacy, existence like, ordinary language, verbal",8,2020
1633,37,"externalism, internalism, ideology cases, access internal, ideology",4,2020
1634,38,"paradoxes, signalman, dependence, analogous liar, finite paradoxes",6,2020
1635,39,"causal closure, causal, complex theory, property complex, supervenient causation",5,2020
1636,40,"virtue, Socrates, gradable adjectives, Parmenides 132b, sense Stoic",6,2020
1637,41,"epistemic logic, encode, questions, dynamic epistemic, logic",1,2020
1638,42,"Sosa, functional belief, virtue, belief judgmental, belief",7,2020
1639,43,"begindocumenthbox, closureRKdocumentclass12ptminimal usepackageamsmath, closureRKdocumentclass12ptminimal, 69pt begindocumenthbox, usepackageupgreek setlengthoddsidemargin",3,2020
1640,44,"collective, groups, Reids epistemology, critical social, social change",7,2020
1641,45,"counterfactuals, counterfactual, consequent, counterpossibles, counterfactual scepticism",8,2020
1642,46,"laws, Humeanism, Humean Supervenience, Super Humeanism, fundamental properties",11,2020
1643,47,"Ryle, practical knowledge, practical skill, reduced propositional, intellectualism",3,2020
1644,48,"explanations, explanation status, possibly explanation, fictional models, coincidences",8,2020
1645,49,"method cases, expertise defence, philosophical, philosophical expertise, brittleness",7,2020
1646,50,"propositions, card ace, content negation, Mary, propositional attitude",5,2020
1647,51,"persistence judgments, Markosian, normative considerations, time, persistence",3,2020
1648,52,"PET, testimonial, recordings, testimony, experts",7,2020
1649,53,"mindreading, language, Theory Mind, human, shared agency",16,2020
1650,54,"something intentionally, habitual action, inferentialism, scenarios majority, guise associated",5,2020
1651,55,"Knowledge Norm, switching assertion, hypothesis assertion, standard justification, selfless assertions",5,2020
1652,56,"language transcendent, language, non conservative, theory truth, immanent",2,2020
1653,57,"conceptual engineering, engineering, conceptual, concepts, Deutsch",12,2020
1654,58,"animals, Hybrid View, meat, use animals, omnivorism",5,2020
1655,59,"access internalism, episodic, episodic memory, preservationism, internalism",5,2020
1656,60,"wire, canonical template, adequacy analysis, exceptions, dispositionalism",5,2020
1657,61,"Relation Theory, Multiple, Schiffer puzzle, belief reports, semantic composition",5,2020
1658,62,"naïve realism, perception, transcendental naïve, transcendental, realism",5,2020
1659,63,"Descartes, diachronic certainty, perception, distinct perception, certainty",2,2020
1660,64,"lying, deception, definition lying, self deception, lie",6,2020
1661,65,"composites phenomena, substances, phenomena thus, composites borrow, borrowed reality",1,2020
1662,66,"cognitive perspective, subject cognitive, thought content, individualist account, finding words",4,2020
1663,67,"ground, Dichotomy, QIG, abstraction, facts grounding",11,2020
1664,68,"genetic systems, concrete fictions, minimal cells, synthetic constructs, models phenomena",2,2020
1665,69,"metaphysics, metaphysics science, range metaphysics, science, naturalization metaphysics",2,2020
1666,70,"pleasures, orgasm, female orgasm, attitudinal, phenomenological",5,2020
1667,71,"Beauty, Dutch book, assign 12, ought assign, Bovens",2,2020
1668,72,"deterministic chance, repaired becomes, argument repaired, Many criticized, Nature David",4,2020
1669,73,"coherence, denoted coheres, mutual firmness, classics reflexivity, differences qualitative",2,2020
1670,74,"knowability, Fitch, Fitch result, omniscience, factivitynegative infallibility",2,2020
1671,75,"qualitative properties, designated descriptively, linguistic thesis, non qualitative, intuitively qualitative",1,2020
1672,76,"prescription, dispositionality, categoricity, dispositionality categoricity, identity based",2,2020
1673,77,"identity conditions, bundle capacities, co consciousness, nothing bundle, conditions subjects",1,2020
1674,78,"schmidentity, intrinsic representational, informativity, Frege Puzzle, cognitive significance",3,2020
1675,79,"graded attitudes, toward modal, attitudes toward, modal claims, model",3,2020
1676,80,"luck epistemology, risk epistemology, luck, anti luck, epistemology",3,2020
1677,81,"Moore Paradox, many proofs, linking principle, Moore Method, Paradox",2,2020
1678,82,"truthmaker, maximalism, truthmaker maximalism, Truthmaker paradox, truthbearers",3,2020
1679,85,"Direct Argument, Nahmias, Argument, manipulation arguments, moral responsibility",2,2020
1680,86,"thought insertion, Metasemantic Explanation, self ascriptions, role first, fixing story",3,2020
1681,87,"technical sophistication, level technical, role logic, logic, corpus",1,2020
1682,-1,"future, epistemic, argue, theory, logic",371,2021
1683,0,"moral, normative, harm, morally, argue",114,2021
1684,1,"epistemic, belief, rationality, Bayesian, accuracy",75,2021
1685,2,"mathematics, virtues, mathematical explanations, numbers, science",28,2021
1686,3,"reasons, normative, ought, normative reasons, rationality",34,2021
1687,4,"Energy Principle, Free Energy, representational, engram, computation",23,2021
1688,5,"modality, inferences, metaphysical modality, semantics, salience",25,2021
1689,6,"choiceworthiness, decision theory, Independence, expected utility, Newcomb problem",22,2021
1690,7,"indeterminacy, quantum mechanics, spacetime, metaphysical indeterminacy, physics",32,2021
1691,8,"time, temporal, simultaneity, experience time, theories time",22,2021
1692,9,"entity realism, entity, HPC kinds, ecological, biological",21,2021
1693,10,"coreference, linguistic, communication, jure, poetry",19,2021
1694,11,"scientific, testing, sciences, controversies, null hypothesis",22,2021
1695,12,"causation, causal, accounts causation, presheaves, models local",12,2021
1696,13,"taste, absolutism, linguistic, epistemic, relativism",10,2021
1697,14,"misconceptions, logical empiricism, scientific progress, formal philosophy, naturalism",14,2021
1698,15,"spatial, perceptual, visual, experiences, perceptual capacities",12,2021
1699,16,"non classical, logics, classical logic, sequence arguments, classical logics",12,2021
1700,17,"bricks, composition, spatial overlap, pluralities, Mereology",12,2021
1701,18,"blame, responsible, holding responsible, functionality, Rasmussen",9,2021
1702,19,"emotions, moods, emotion, affective, fittingness",21,2021
1703,20,"Russellian monism, consciousness, thesis revelation, dualism, parsimony",6,2021
1704,21,"intermediate levels, determinate, vague matters, determinables determinates, determination",3,2021
1705,22,"statistical evidence, discrimination, implicit bias, social, white ignorance",17,2021
1706,23,"color experience, different languages, color functionalism, functionalism, colors",7,2021
1707,24,"psychological continuity, continuity, criteria, person, self concept",9,2021
1708,25,"imagination, story, imaginings, rule norm, perspective imagination",18,2021
1709,26,"possibly false, Frances, knowledge, Gettier, two cases",6,2021
1710,27,"platforming, disagreement, belief polarisation, endorsement, epistemic",7,2021
1711,28,"aesthetic, aesthetic value, playing, games, art",19,2021
1712,29,"hiddenness, theism, objections theism, divine hiddenness, de",3,2021
1713,30,"noncausal, freewill, free actions, control objection, remote",6,2021
1714,31,"Second Analogy, Malebranche, three versions, synthetic priori, box",7,2021
1715,32,"Wittgenstein, Ishiguro, Moss, anti haecceitism, Tractarian",4,2021
1716,33,"Kant, negation, intuitions, pure category, perspectival knowledge",8,2021
1717,34,"evaluative experiences, experiences, phenomenology, phenomenological, perceptual epistemology",4,2021
1718,35,"conditionals, indicative, supposition, specific links, model norms",4,2021
1719,36,"Laser, Impure Eliminativism, Eliminativism, ontological, eliminative materialism",7,2021
1720,37,"internalism, justification internalism, worldly internalism, undermine justification, propositions environment",4,2021
1721,38,"paradox, symmetry principle, truth Part, Curry sentence, instance Curry",2,2021
1722,39,"exclusion arguments, powers realism, causal, causal sufficiency, causal pairing",4,2021
1723,40,"monarchy democracy, institutions Magnesia, Platos, democracy, authority",2,2021
1724,41,"Announcement Logic, Public Announcement, knowability, epistemic logic, dynamic epistemic",2,2021
1725,42,"virtue, virtue signalling, virtue signallers, aptness, virtue epistemology",7,2021
1726,43,"connections, induction, deniers necessary, instability, internalist",2,2021
1727,44,"groups, group competence, epistemology, collective intentionality, Interpretationism",8,2021
1728,45,"counterfactuals, semantics, semantics counterfactuals, VSA, modeling semantics",7,2021
1729,46,"laws, Humeanism, governance, laws nature, guidance production",5,2021
1730,47,"practical, Fischer, practical concepts, intellectualism, intentional action",6,2021
1731,48,"explanatory, impossibilities, coincidences, facts, explanatory work",7,2021
1732,49,"theoretical statements, TE propositional, established theoretical, resolve argue, explore characterisation",1,2021
1733,50,"propositions, propositions representational, propositional logic, logic talk, centered propositions",5,2021
1734,52,"testimony, evidence, speaker, testimonial evidence, contrary evidence",8,2021
1735,53,"young children, theory mind, others, joint action, intentions",2,2021
1736,54,"intentional agency, intentional processes, agency, rationalization, building blocks",5,2021
1737,55,"assertion, assert, argue EKNA, research contexts, epistemically permissible",3,2021
1738,56,"theories truth, ontological deflationism, semantic deflationism, meta ontological, Wittgenstein",5,2021
1739,57,"conceptual engineering, operationalism, metasemantic externalism, concepts, conceptual domination",10,2021
1740,58,"animals, Prerogative, grief, rights, existential dread",10,2021
1741,59,"memory way, unsuccessful remembering, simulationism, memories, intentionality perception",4,2021
1742,60,"DAs, block, dispositional masks, identity theory, existential DAs",4,2021
1743,61,"Pete, Relation Theory, Multiple, reports, Pete believes",5,2021
1744,62,"Naïve Realism, Realism, perception, notions appearance, experiences",3,2021
1745,64,"lying misleading, intention deceptive, lie, liars, believe false",6,2021
1746,65,"PSR, human beings, Political Treatise, Spinoza, God",4,2021
1747,66,"omniscient, privileged way, omniscient entities, Dretske, way knowing",2,2021
1748,67,"grounding, full grounds, grounding facts, grounds argue, fundamentality",10,2021
1749,68,"models, scientific, question ontology, ontology models, representations",4,2021
1750,69,"precisifications That, think bullshit, times casual, print Is, attitude countless",1,2021
1751,70,"felt quality, paradox pain, hybrid, felt, experience pleasurable",6,2021
1752,72,"probability, probabilities, probability ascriptions, describe chances, probabilistic",7,2021
1753,74,"fact grounded, Fitchs paradox, Fitchs, variations Fitchs, arguments dialectically",1,2021
1754,75,"qualifications, Gomez Torrente, referents, qua qualifications, vague",3,2021
1755,76,"dispositional, purely relational, metaphysics, determination, anti Humean",4,2021
1756,77,"sufficient consciousness, evidence indicating, necessity claim, present empirical, consciousness",1,2021
1757,78,"Frege, sense complex, compose functional, functional application, distinction",5,2021
1758,79,"disjunction hearers, inferences truth, Independence inferences, embedded disjunction, hearers infer",2,2021
1759,80,"luck scenario, resultant luck, circumstantial luck, moral luck, parallelism argument",1,2021
1760,81,"Moore, Mooreanism, MO, ethical Mooreanism, sentences",6,2021
1761,82,"truthmaker maximalism, truth truthmaker, fundamental facts, Fitch style, paradox Robert",2,2021
1762,84,"self control, motor, skill, habits, instructionist",7,2021
1763,86,"reference rule, de se, non reference, judgment proposal, justice unassailable",1,2021
1764,87,"fundamental axiom, Quine, criticize Linsbichler, rejecting metaphysics, epistemological sense",2,2021
1765,-1,"argue, Philosophy 104, 2022 Philosophy, theories, anxiety",269,2022
1766,0,"moral, justice, argue, mutual advantage, normative",82,2022
1767,1,"epistemic, belief, evidence, accuracy, credences",48,2022
1768,2,"mathematical, Countabilism, theorem provers, philosophy, informal proofs",25,2022
1769,3,"duties, Hume Law, agentive ought, normativism, Law",15,2022
1770,4,"cognitive, neuroscience, PP, cognition, neural",20,2022
1771,5,"QML, contingentism, plenitudinarianism, translation scheme, possible world",11,2022
1772,6,"decision theory, causalists, satisficing, habits, causal decision",12,2022
1773,7,"quantum, spacetime, Reichenbach, retrocausality, quantum mechanics",24,2022
1774,8,"temporal, temporal passage, temporal binding, listening music, time hypertime",10,2022
1775,9,"redundancy, reconstitutor, Metaphysics Biology, autopoietic account, Biology",10,2022
1776,10,"meaning change, metalinguistic disagreement, Pragmatics, imprecision, demonstratives",8,2022
1777,11,"social, scientists, research, statistical, philosophy",28,2022
1778,12,"causation, causal, backtracking, cause ambiguous, causal relations",10,2022
1779,13,"kind context, previously emphasized, known believed, really common, emphasized philosophers",1,2022
1780,14,"knowledge understanding, noetic account, technologies, knowledge, concept coordination",6,2022
1781,15,"seeing, presentations, experiences silence, capacitism, eye",4,2022
1782,16,"classical recapture, meta inferences, instance based, classical semanticist, application logic",6,2022
1783,17,"CAI, Bird, proper parthood, universals, two notions",6,2022
1784,18,"responsibility, Attributionism, Strawson, moral skill, Resentment",5,2022
1785,19,"anxiety, emotions, feeling, emotional states, emotion regulation",7,2022
1786,20,"conceivability, physicalism, anti physicalists, postulates, one level",5,2022
1787,21,"Boolean many, supersubstantivalism inconsistent, vagueness, many values, fuzzy logic",3,2022
1788,22,"forensic, teaching justice, studies, Jönsson Sjödahl, civic equality",12,2022
1789,23,"unconscious perception, perception, colours, phenomenal character, interpretations main",1,2022
1790,24,"person, Johnston, personites, personal identity, methodological standards",9,2022
1791,25,"interactive fiction, imagination skill, imagination, creativity, fictional objects",5,2022
1792,26,"infallibilism, knows, evidential support, conception evidential, evidential",8,2022
1793,27,"disagreement, epistemic obligations, epistemic trespassing, experts, subjective epistemic",13,2022
1794,28,"aesthetic, artworks, beauty, aesthetic knowledge, artworks lie",9,2022
1795,30,"free actions, indeterminism, facts free, actions, agency",2,2022
1796,31,"contrariety, Hume, three species, metaphysical approach, Hume discussion",3,2022
1797,32,"logical forms, logical space, forms objects, places logical, represent logical",1,2022
1798,33,"Kant, discursive cognizers, Deduction, discursive, epistemic worry",5,2022
1799,34,"involves unconscious, unconscious inference, visual, visual processing, visual system",1,2022
1800,35,"indicative, Qualitative Thesis, Conditional Locality, subjunctive, conditional",8,2022
1801,36,"structuralist approach, structuralist, arbitrariness, ontological, structuralist schema",5,2022
1802,37,"internal identity, dispositional, superficially contingent, definition internal, dispositional identity",5,2022
1803,38,"paradoxes, paradoxicality, conception, fixed point, written",3,2022
1804,39,"conscious causal, emergent conscious, causal powers, claiming emergent, ABSTRACT Lewtas",1,2022
1805,40,"Augustines argument, objections Augustines, Trinitate Augustine, Augustine offers, seemingly proceeds",1,2022
1806,41,"knowledge counting, measure knowledge, propositions beliefs, contextualist version, knowledge",1,2022
1807,42,"virtue, intellectual, intellectual perseverance, virtue epistemology, Wang",5,2022
1808,43,"paradigm, lack hallmarks, paradigm cases, consider analogy, defends paradigm",2,2022
1809,44,"collectives, commitment account, group belief, laypeople, political moral",9,2022
1810,45,"sequences, CC, Lewis sequences, coin, normality",3,2022
1811,46,"laws nature, Humeans laws, lawhood, Laplacean intelligence, counterpredictive device",5,2022
1812,47,"know first, knowledge, Cook Wilson, intellectualism, knowledge first",3,2022
1813,48,"RS explanations, explanations, argue Roski, archaeoastronomy, explanations work",3,2022
1814,49,"emotional experiences, experimental philosophy, emotional, reason responsiveness, scientific experts",5,2022
1815,50,"logical nihilism, quantification, language quantification, purported counterexamples, natural language",3,2022
1816,52,"knowledge transmission, testimonial knowledge, knowledge, testimony, eyewitness evaluation",3,2022
1817,53,"mindreading, behavior reading, Cultural Evolution, minimal ToM, view mindreading",3,2022
1818,54,"Agential Knowledge, Knowledge thesis, Agential, individuals guide, practical knowledge",3,2022
1819,55,"assertion, justified belief, belief account, evidence conversational, constatives",3,2022
1820,56,"disagreement, inflationism, deflationary, deflationism truth, logico linguistic",6,2022
1821,57,"conceptual engineering, conceptual, basic needs, phenomenon objection, engineering proposal",8,2022
1822,58,"animals, companion, companion animals, death bad, animal liberationists",5,2022
1823,59,"remembering, episodic, memory, episodic memory, episodic remembering",8,2022
1824,61,"problem closure, unstructured, attitudes, closure traditional, attitudes question",1,2022
1825,62,"hallucination, perceptual intentionality, account hallucination, hallucinations, naïve realism",2,2022
1826,64,"untruthful hedged, subpersonal, declaratives, lies expressed, subpersonal explanations",5,2022
1827,65,"intelligibility, universal intelligibility, literature Spinoza, commitment universal, conditions intelligibility",1,2022
1828,66,"phenomenal intentionality, Crane, transparency, unconscious qualia, ascriptive",2,2022
1829,67,"entity grounding, fact grounding, minimalist account, metaphysical, entity",5,2022
1830,68,"transfer, hypothetical models, validation, modeling, consequences",4,2022
1831,69,"metaphysics, brutalism, normative upshot, brute facts, metaphysics science",4,2022
1832,70,"directed motivational, dealing extramental, pain avoidance, pain self, Barlassina Hayward",1,2022
1833,72,"infinite frequency, Brownian motion, frequency principle, deterministic, deterministic system",2,2022
1834,74,"position know, normality, one know, closure principles, axiom",1,2022
1835,75,"general terms, term rigidity, kind terms, truths involving, trivial",1,2022
1836,76,"dispositional, Dispositional Essentialism, Essentialism, metaphysics powers, manifestations",5,2022
1837,77,"contends theory, one contends, Higher Order, conscious mental, presentational character",2,2022
1838,78,"Puzzle, Mates Puzzle, see stake, puzzle philosophy, hierarchy",2,2022
1839,80,"luck, chancy significant, events significant, lucky events, significance condition",2,2022
1840,83,"buffer cases, McKenna strategy, modify cases, existing problem, difficulty conclude",1,2022
1841,84,"problem solving, Mesh, together purpose, automatic mechanisms, skill",2,2022
1842,85,"manipulation arguments, determinism, Strawsonian, scope, immune manipulation",1,2022
